Test,Predictions,difference
4.55,-0.054,4.604
0.333,1.114,-0.781
-1.017,0.843,-1.86
2.55,0.11,2.44
0.25,-0.102,0.352
3.233,-0.293,3.527
-0.0,-0.186,0.186
1.4,-0.325,1.725
1.583,-0.36,1.944
0.25,-0.393,0.643
-3.65,-0.422,-3.228
-0.317,-0.447,0.13
-1.817,-0.453,-1.364
-4.533,-0.456,-4.077
0.533,-0.461,0.994
-0.0,-0.458,0.458
1.45,-0.459,1.909
-1.383,-0.455,-0.929
-3.117,-0.459,-2.658
-3.417,-0.46,-2.957
0.533,-0.462,0.995
-3.783,-0.462,-3.321
-1.25,-0.461,-0.789
1.2,-0.461,1.661
-2.383,-0.46,-1.923
-1.15,-0.46,-0.69
-0.0,-0.462,0.462
2.0,-0.461,2.461
-2.133,-0.453,-1.68
-0.0,-0.458,0.458
2.083,-0.457,2.54
-1.183,-0.45,-0.734
1.0,-0.452,1.452
0.25,-0.452,0.702
-3.267,-0.452,-2.814
1.333,-0.457,1.791
1.25,-0.455,1.705
-0.933,-0.451,-0.483
-2.433,-0.455,-1.979
-0.0,-0.459,0.459
-2.017,-0.46,-1.557
-1.633,-0.46,-1.173
-2.9,-0.461,-2.439
0.483,-0.462,0.946
-1.533,-0.462,-1.071
-0.483,-0.462,-0.022
0.167,-0.461,0.627
-1.6,-0.46,-1.14
-0.25,-0.461,0.211
-0.533,-0.461,-0.073
-0.167,-0.46,0.294
1.067,-0.46,1.527
-0.983,-0.458,-0.525
-4.75,-0.46,-4.29
-3.467,-0.463,-3.004
0.483,-0.465,0.949
-2.067,-0.466,-1.601
-2.133,-0.465,-1.668
-0.633,-0.469,-0.164
-0.217,-0.466,0.249
-2.1,-0.465,-1.635
-2.833,-0.467,-2.366
-2.783,-0.472,-2.312
1.167,-0.466,1.633
-0.883,-0.464,-0.419
2.25,-0.275,2.525
5.65,0.054,5.596
5.267,1.443,3.824
3.85,2.04,1.81
-2.717,2.133,-4.849
-0.8,1.65,-2.45
2.983,1.12,1.863
1.983,1.076,0.908
2.233,1.042,1.191
0.617,1.139,-0.522
2.117,0.743,1.373
-3.467,0.929,-4.396
7.25,0.137,7.113
1.7,1.415,0.285
0.567,1.509,-0.942
1.8,1.301,0.499
6.683,1.374,5.309
-2.85,2.138,-4.988
5.0,1.512,3.488
-1.4,1.991,-3.391
3.817,1.577,2.24
3.667,1.747,1.919
1.167,1.953,-0.786
1.85,1.771,0.079
0.233,1.894,-1.661
3.25,1.779,1.471
-1.367,1.898,-3.265
-0.0,1.578,-1.578
0.017,1.288,-1.271
-0.85,0.762,-1.612
1.417,0.168,1.249
0.933,0.115,0.818
0.267,0.132,0.134
