Test,Predictions,difference
-2.233,1.483,-3.716
3.0,1.42,1.58
-0.283,1.586,-1.869
-1.5,1.479,-2.979
3.5,1.421,2.079
4.5,1.548,2.952
-1.7,1.822,-3.522
-4.367,1.471,-5.837
-0.5,1.399,-1.899
-2.467,1.445,-3.912
-0.5,1.392,-1.892
-0.5,1.42,-1.92
0.4,1.437,-1.037
-1.35,1.494,-2.844
0.417,1.396,-0.98
0.267,1.449,-1.182
1.233,1.475,-0.242
0.0,1.466,-1.466
0.033,1.455,-1.422
0.833,1.492,-0.659
0.8,1.458,-0.658
-1.833,1.495,-3.329
0.533,1.425,-0.891
1.883,1.458,0.425
-0.283,1.531,-1.815
2.25,1.55,0.7
0.55,1.5,-0.95
0.433,0.502,-0.068
0.683,1.506,-0.822
-0.3,1.454,-1.754
-0.25,1.446,-1.696
-0.483,1.438,-1.922
-1.05,1.455,-2.505
-0.133,1.413,-1.546
2.117,1.426,0.691
-2.883,1.528,-4.411
3.167,1.405,1.762
2.3,1.526,0.774
3.133,1.516,1.618
-0.483,1.729,-2.213
4.5,1.478,3.022
3.167,0.623,2.544
-1.25,1.22,-2.47
-3.783,1.496,-5.28
-1.467,1.427,-2.894
-0.5,1.429,-1.929
-1.867,1.438,-3.304
-0.967,1.402,-2.369
3.517,1.433,2.084
0.0,1.607,-1.607
0.0,1.503,-1.503
-1.8,1.623,-3.423
0.0,1.444,-1.444
-2.683,1.429,-4.112
-1.683,1.391,-3.075
-2.833,1.381,-4.215
-2.2,1.369,-3.569
-2.05,1.381,-3.431
-2.25,0.4,-2.65
-2.467,1.381,-3.847
-2.367,0.234,-2.601
-1.567,1.359,-2.925
0.0,1.376,-1.376
-2.9,1.451,-4.351
-3.333,1.481,-4.815
0.55,1.366,-0.816
-1.533,1.502,-3.035
-1.167,1.416,-2.583
2.983,1.39,1.593
2.533,0.792,1.741
0.0,1.133,-1.133
3.6,0.292,3.308
0.65,0.42,0.23
0.783,1.711,-0.927
0.817,1.213,-0.396
1.367,0.673,0.694
-0.717,1.666,-2.383
-1.25,1.535,-2.785
1.533,1.481,0.053
1.167,1.555,-0.388
-2.0,1.58,-3.58
-0.85,1.482,-2.332
-0.433,1.518,-1.951
1.6,1.445,0.155
2.2,1.531,0.669
2.033,0.486,1.547
-0.5,1.706,-2.206
-1.167,1.568,-2.735
-1.0,-0.338,-0.662
-5.667,1.433,-7.1
0.417,1.374,-0.958
-3.317,1.458,-4.775
0.0,1.381,-1.381
-0.1,1.453,-1.553
-1.1,1.444,-2.544
0.25,1.394,-1.144
0.25,1.437,-1.187
-0.533,1.455,-1.988
-3.633,1.419,-5.052
