Test,Predictions,difference
0.567,0.944,-0.377
1.8,0.591,1.209
6.683,0.72,5.963
-2.85,1.652,-4.502
5.0,0.056,4.944
-1.4,0.97,-2.37
3.817,0.491,3.325
3.667,0.841,2.826
1.167,0.926,0.24
1.85,0.737,1.113
0.233,1.192,-0.958
3.25,0.842,2.408
-1.367,0.988,-2.355
-0.0,0.2,-0.2
0.017,0.13,-0.113
-0.85,-0.197,-0.653
1.417,-0.383,1.8
0.933,0.204,0.73
0.267,0.122,0.145
0.033,0.217,-0.184
0.883,0.092,0.791
-0.0,0.019,-0.019
-1.117,-0.165,-0.951
-1.85,-0.479,-1.371
-1.6,-0.827,-0.773
-0.0,-0.883,0.883
0.683,-0.342,1.025
-0.583,0.114,-0.697
1.417,-0.266,1.683
-0.0,0.068,-0.068
-1.167,-0.288,-0.878
2.25,-0.583,2.833
0.25,-0.122,0.372
-0.183,-0.331,0.147
0.383,-0.499,0.882
1.383,-0.531,1.914
-0.0,-0.326,0.326
-2.183,-0.458,-1.726
0.417,-0.788,1.204
-0.333,-0.647,0.314
3.917,-0.657,4.574
-1.55,0.075,-1.625
1.15,-0.654,1.804
-2.033,-0.411,-1.622
-0.0,-0.721,0.721
0.8,-0.628,1.428
-0.0,-0.401,0.401
-0.033,-0.354,0.32
0.05,-0.405,0.455
3.783,-0.359,4.142
-0.0,0.244,-0.244
-0.1,-0.391,0.291
-0.85,-0.401,-0.449
0.167,-0.636,0.803
1.75,-0.657,2.407
-2.233,-0.322,-1.911
3.0,-0.531,3.531
-0.283,0.135,-0.419
-1.5,0.065,-1.565
3.5,-0.5,4.0
4.5,0.148,4.352
-1.7,0.69,-2.39
-4.367,-0.296,-4.07
-0.5,-0.425,-0.075
-2.467,-0.363,-2.104
-0.5,-0.821,0.321
-0.5,-0.675,0.175
0.4,-0.631,1.031
-1.35,-0.543,-0.807
0.417,-0.807,1.224
0.267,-0.561,0.828
1.233,-0.453,1.686
-0.0,-0.274,0.274
0.033,-0.35,0.383
0.833,-0.415,1.249
