Test,Predictions,difference
1.067,0.333,0.734
-0.983,0.354,-1.337
-4.75,0.318,-5.068
-3.467,0.335,-3.802
0.483,0.304,0.179
-2.067,0.322,-2.388
-2.133,0.33,-2.463
-0.633,0.331,-0.964
-0.217,0.324,-0.541
-2.1,0.42,-2.52
-2.833,0.31,-3.144
-2.783,0.324,-3.108
1.167,0.324,0.843
-0.883,0.317,-1.2
2.25,0.325,1.925
5.65,0.379,5.271
5.267,0.747,4.519
3.85,0.519,3.331
-2.717,0.867,-3.584
-0.8,0.629,-1.429
2.983,0.328,2.655
1.983,0.53,1.454
2.233,0.326,1.907
0.617,0.33,0.287
2.117,0.488,1.629
-3.467,0.368,-3.834
7.25,0.325,6.925
1.7,0.383,1.317
0.567,0.646,-0.079
1.8,0.891,0.909
6.683,0.539,6.144
-2.85,0.646,-3.496
5.0,0.341,4.659
-1.4,0.573,-1.973
3.817,1.198,2.619
3.667,0.369,3.298
1.167,0.936,0.231
1.85,0.895,0.955
0.233,0.518,-0.285
3.25,0.416,2.834
-1.367,0.457,-1.824
-0.0,0.324,-0.324
0.017,0.327,-0.311
-0.85,0.321,-1.171
1.417,0.322,1.095
0.933,0.339,0.595
0.267,0.362,-0.095
0.033,0.431,-0.398
0.883,0.304,0.579
-0.0,0.323,-0.323
-1.117,0.327,-1.444
-1.85,0.313,-2.163
-1.6,0.316,-1.916
-0.0,0.296,-0.296
0.683,0.319,0.364
-0.583,0.317,-0.9
1.417,0.319,1.097
-0.0,0.342,-0.342
-1.167,0.308,-1.475
2.25,0.343,1.907
0.25,0.29,-0.04
-0.183,0.308,-0.492
0.383,0.29,0.094
1.383,0.324,1.059
-0.0,0.324,-0.324
-2.183,0.301,-2.485
0.417,0.306,0.111
-0.333,0.327,-0.66
3.917,0.327,3.59
-1.55,0.332,-1.882
1.15,0.318,0.832
-2.033,0.288,-2.322
-0.0,0.284,-0.284
0.8,0.321,0.479
-0.0,0.311,-0.311
-0.033,0.314,-0.347
0.05,0.318,-0.268
3.783,0.324,3.459
-0.0,0.341,-0.341
-0.1,0.323,-0.423
-0.85,0.33,-1.18
0.167,0.327,-0.161
1.75,0.321,1.429
-2.233,0.31,-2.544
3.0,0.32,2.68
-0.283,0.33,-0.613
-1.5,0.324,-1.824
3.5,0.32,3.18
4.5,0.329,4.171
-1.7,0.333,-2.033
-4.367,0.344,-4.711
-0.5,0.468,-0.968
-2.467,0.319,-2.786
-0.5,0.345,-0.845
-0.5,0.309,-0.809
0.4,0.295,0.105
-1.35,0.326,-1.676
0.417,0.338,0.079
0.267,0.317,-0.05
1.233,0.436,0.798
-0.0,0.27,-0.27
0.033,0.323,-0.29
0.833,0.32,0.513
0.8,0.319,0.481
-1.833,0.265,-2.098
0.533,0.307,0.227
1.883,0.322,1.562
-0.283,0.306,-0.59
2.25,0.293,1.957
0.55,0.315,0.235
0.433,0.276,0.158
0.683,0.319,0.364
-0.3,0.249,-0.549
-0.25,0.281,-0.531
-0.483,0.325,-0.809
-1.05,0.31,-1.36
-0.133,0.317,-0.451
2.117,0.321,1.796
-2.883,0.323,-3.206
3.167,0.325,2.842
2.3,0.325,1.975
3.133,0.322,2.812
-0.483,0.284,-0.768
4.5,0.32,4.18
3.167,0.398,2.768
-1.25,0.325,-1.575
-3.783,0.32,-4.104
-1.467,0.328,-1.795
-0.5,0.319,-0.819
-1.867,0.332,-2.198
-0.967,0.372,-1.339
3.517,0.321,3.196
-0.0,0.328,-0.328
-0.0,0.323,-0.323
-1.8,0.324,-2.124
-0.0,0.328,-0.328
-2.683,0.339,-3.022
-1.683,0.387,-2.07
-2.833,0.31,-3.143
-2.2,0.323,-2.523
-2.05,0.328,-2.378
-2.25,0.321,-2.571
-2.467,0.318,-2.785
-2.367,0.312,-2.678
-1.567,0.32,-1.886
-0.0,0.321,-0.321
-2.9,0.322,-3.222
